Left	Top	Right	Bottom	Rotation	CenterOfMassX	CenterOfMassY	FirstPixelY	Area	Mean Intensity	Standard  Deviation	Minimum Intensity	Maximum Intensity
136.000000	99.000000	145.000000	109.000000	0.000000	140.208333	103.395833	99.000000	48.000000	0.195146	0.013818	0.167967	0.240673
523.000000	102.000000	543.000000	119.000000	0.000000	532.779116	110.417671	102.000000	249.000000	0.196879	0.016053	0.148421	0.235023
969.000000	103.000000	997.000000	126.000000	0.000000	982.886364	114.626033	103.000000	484.000000	0.219685	0.022796	0.163452	0.280090
1311.000000	103.000000	1337.000000	125.000000	0.000000	1324.004843	114.118644	103.000000	413.000000	0.218744	0.020794	0.169089	0.272578
79.000000	104.000000	91.000000	115.000000	0.000000	84.103896	109.038961	104.000000	77.000000	0.210925	0.016832	0.157751	0.260846
1436.000000	105.000000	1458.000000	124.000000	0.000000	1446.118243	113.905405	105.000000	296.000000	0.216662	0.020236	0.167623	0.270048
176.000000	113.000000	194.000000	127.000000	0.000000	184.197861	119.144385	113.000000	187.000000	0.237299	0.019490	0.188893	0.287629
153.000000	497.000000	178.000000	519.000000	0.000000	165.385542	507.862651	497.000000	415.000000	0.308219	0.032376	0.222253	0.407179
727.000000	507.000000	751.000000	528.000000	0.000000	738.440860	516.954301	507.000000	372.000000	0.273091	0.028077	0.213687	0.345594
1002.000000	517.000000	1025.000000	536.000000	0.000000	1012.739766	526.064327	517.000000	342.000000	0.218592	0.020510	0.162575	0.281132
1374.000000	517.000000	1395.000000	534.000000	0.000000	1383.901141	524.384030	517.000000	263.000000	0.239747	0.023684	0.177212	0.302531
184.000000	522.000000	204.000000	538.000000	0.000000	193.521552	529.918103	522.000000	232.000000	0.221883	0.020070	0.167451	0.279266
1168.000000	525.000000	1186.000000	540.000000	0.000000	1175.947368	531.494737	525.000000	190.000000	0.200219	0.017430	0.152355	0.250276
1604.000000	87.000000	1623.000000	103.000000	0.000000	1612.897196	94.275701	87.000000	214.000000	0.173975	0.014135	0.140504	0.214002
955.000000	99.000000	980.000000	119.000000	0.000000	966.943089	108.932249	99.000000	369.000000	0.208833	0.020015	0.159439	0.272936
1941.000000	101.000000	1960.000000	115.000000	0.000000	1950.035928	108.173653	101.000000	167.000000	0.229834	0.016853	0.188508	0.274386
524.000000	102.000000	553.000000	137.000000	0.000000	538.765504	118.668605	102.000000	516.000000	0.232766	0.032159	0.157710	0.309000
1244.000000	106.000000	1260.000000	119.000000	0.000000	1251.411765	111.742647	106.000000	136.000000	0.223338	0.016490	0.186616	0.268168
1414.000000	107.000000	1436.000000	124.000000	0.000000	1424.500000	115.255639	107.000000	266.000000	0.226783	0.018983	0.175945	0.277275
326.000000	110.000000	345.000000	124.000000	0.000000	335.345000	116.820000	110.000000	200.000000	0.236301	0.022453	0.181508	0.304377
227.000000	111.000000	240.000000	121.000000	0.000000	232.308642	115.407407	111.000000	81.000000	0.232933	0.016321	0.178451	0.279104
147.000000	113.000000	169.000000	130.000000	0.000000	158.103448	120.961686	113.000000	261.000000	0.253185	0.021301	0.202406	0.327022
1517.000000	114.000000	1543.000000	132.000000	0.000000	1529.991803	122.770492	114.000000	366.000000	0.248411	0.020217	0.179678	0.303732
1798.000000	114.000000	1823.000000	131.000000	0.000000	1810.284404	122.360856	114.000000	327.000000	0.255975	0.020919	0.205449	0.310058
1476.000000	117.000000	1505.000000	138.000000	0.000000	1490.216495	126.878351	117.000000	485.000000	0.263849	0.023890	0.205201	0.326020
31.000000	124.000000	54.000000	141.000000	0.000000	41.864964	131.773723	124.000000	274.000000	0.293559	0.026175	0.210244	0.364932
1750.000000	136.000000	1777.000000	156.000000	0.000000	1762.470443	145.295567	136.000000	406.000000	0.339388	0.028075	0.270885	0.414686
1123.000000	523.000000	1146.000000	541.000000	0.000000	1134.123188	531.706522	523.000000	276.000000	0.210965	0.020829	0.156215	0.262147
1279.000000	534.000000	1302.000000	553.000000	0.000000	1289.960452	542.991525	534.000000	354.000000	0.179784	0.019391	0.138359	0.236663
542.000000	546.000000	556.000000	556.000000	0.000000	548.623377	550.155844	546.000000	77.000000	0.168927	0.013992	0.127727	0.200749
263.000000	549.000000	279.000000	564.000000	0.000000	270.726115	555.859873	549.000000	157.000000	0.152264	0.015694	0.115887	0.189396
1052.000000	87.000000	1068.000000	101.000000	0.000000	1059.461078	93.724551	87.000000	167.000000	0.171817	0.012329	0.135865	0.212733
879.000000	93.000000	899.000000	112.000000	0.000000	888.659574	101.578723	93.000000	235.000000	0.189652	0.016374	0.150656	0.235294
1950.000000	93.000000	1961.000000	102.000000	0.000000	1955.368421	97.105263	93.000000	57.000000	0.196101	0.012259	0.173186	0.228012
487.000000	94.000000	501.000000	107.000000	0.000000	493.025862	99.758621	94.000000	116.000000	0.176847	0.013308	0.134014	0.207255
130.000000	95.000000	141.000000	106.000000	0.000000	134.940000	100.340000	95.000000	100.000000	0.193961	0.016300	0.152004	0.231374
392.000000	95.000000	399.000000	100.000000	0.000000	395.458333	96.791667	95.000000	24.000000	0.174260	0.012986	0.150104	0.207367
1507.000000	96.000000	1520.000000	109.000000	0.000000	1512.483607	102.196721	96.000000	122.000000	0.186994	0.014956	0.137155	0.224133
1753.000000	97.000000	1769.000000	112.000000	0.000000	1760.600000	103.942857	97.000000	175.000000	0.195960	0.016087	0.159207	0.230988
266.000000	101.000000	278.000000	113.000000	0.000000	271.133333	106.988889	101.000000	90.000000	0.200284	0.016332	0.164179	0.251158
1880.000000	103.000000	1896.000000	118.000000	0.000000	1887.781022	109.080292	103.000000	137.000000	0.222584	0.019464	0.173769	0.275049
440.000000	104.000000	457.000000	119.000000	0.000000	448.030303	111.684848	104.000000	165.000000	0.204658	0.015519	0.168150	0.249243
308.000000	106.000000	322.000000	121.000000	0.000000	314.556391	112.639098	106.000000	133.000000	0.216392	0.016966	0.170671	0.268403
1086.000000	107.000000	1104.000000	123.000000	0.000000	1094.641148	114.009569	107.000000	209.000000	0.227158	0.019470	0.184953	0.277228
1548.000000	108.000000	1567.000000	123.000000	0.000000	1556.896226	115.570755	108.000000	212.000000	0.226411	0.017449	0.179735	0.277019
1624.000000	108.000000	1667.000000	147.000000	0.000000	1645.034330	126.880399	108.000000	903.000000	0.258758	0.038106	0.178074	0.378211
692.000000	110.000000	707.000000	124.000000	0.000000	698.868852	115.721311	110.000000	122.000000	0.220914	0.017192	0.183005	0.273012
1781.000000	110.000000	1799.000000	123.000000	0.000000	1789.323353	116.502994	110.000000	167.000000	0.227586	0.017028	0.186701	0.282181
66.000000	111.000000	79.000000	122.000000	0.000000	71.600000	115.144444	111.000000	90.000000	0.236687	0.019297	0.194169	0.283234
1696.000000	112.000000	1714.000000	126.000000	0.000000	1704.940476	118.357143	112.000000	168.000000	0.231477	0.015726	0.192488	0.277451
965.000000	118.000000	985.000000	134.000000	0.000000	974.498039	125.486275	118.000000	255.000000	0.261305	0.019806	0.207600	0.308444
859.000000	121.000000	879.000000	137.000000	0.000000	869.035874	129.143498	121.000000	223.000000	0.268887	0.019839	0.217622	0.329271
1927.000000	132.000000	1947.000000	148.000000	0.000000	1936.292683	140.882927	132.000000	205.000000	0.340351	0.025083	0.280251	0.398003
1956.000000	144.000000	1979.000000	164.000000	0.000000	1966.560976	154.192073	144.000000	328.000000	0.413122	0.033009	0.344040	0.498845
248.000000	512.000000	285.000000	537.000000	0.000000	267.770742	523.818777	512.000000	458.000000	0.249464	0.030499	0.184270	0.332413
387.000000	516.000000	412.000000	539.000000	0.000000	398.990431	527.078947	516.000000	418.000000	0.242483	0.026815	0.183640	0.314409
1706.000000	517.000000	1725.000000	534.000000	0.000000	1715.040000	524.093333	517.000000	225.000000	0.254186	0.024503	0.195846	0.313935
1510.000000	526.000000	1529.000000	541.000000	0.000000	1518.653061	532.596939	526.000000	196.000000	0.217825	0.019270	0.164434	0.274125
891.000000	548.000000	906.000000	563.000000	0.000000	897.724359	555.243590	548.000000	156.000000	0.141706	0.012963	0.113393	0.181971
522.000000	558.000000	534.000000	570.000000	0.000000	527.726316	563.631579	558.000000	95.000000	0.134515	0.011997	0.102068	0.162925
647.000000	93.000000	656.000000	103.000000	0.000000	651.203125	97.453125	93.000000	64.000000	0.174710	0.010955	0.146799	0.195646
1582.000000	97.000000	1592.000000	107.000000	0.000000	1586.415385	100.984615	97.000000	65.000000	0.187805	0.011225	0.161666	0.213545
1100.000000	102.000000	1119.000000	117.000000	0.000000	1108.985646	108.746411	102.000000	209.000000	0.207921	0.017290	0.162420	0.253323
1924.000000	110.000000	1950.000000	137.000000	0.000000	1937.646310	123.287532	110.000000	393.000000	0.272989	0.033221	0.181237	0.353235
463.000000	111.000000	480.000000	126.000000	0.000000	470.485876	117.870056	111.000000	177.000000	0.226394	0.016664	0.191133	0.265043
1073.000000	112.000000	1095.000000	128.000000	0.000000	1083.772908	120.019920	112.000000	251.000000	0.239587	0.019157	0.190230	0.291933
1539.000000	113.000000	1558.000000	128.000000	0.000000	1547.538813	120.100457	113.000000	219.000000	0.236541	0.018517	0.192010	0.287981
1343.000000	114.000000	1363.000000	129.000000	0.000000	1352.708155	120.854077	114.000000	233.000000	0.247916	0.016589	0.209186	0.291233
797.000000	117.000000	816.000000	130.000000	0.000000	806.474576	122.858757	117.000000	177.000000	0.247999	0.017205	0.210112	0.291635
1779.000000	119.000000	1800.000000	137.000000	0.000000	1788.511905	128.226190	119.000000	252.000000	0.265569	0.022686	0.210460	0.331779
1118.000000	127.000000	1151.000000	154.000000	0.000000	1134.423019	139.464873	127.000000	669.000000	0.320030	0.037018	0.243940	0.421988
1509.000000	127.000000	1534.000000	146.000000	0.000000	1520.424242	135.900000	127.000000	330.000000	0.291904	0.025428	0.232571	0.374249
455.000000	129.000000	480.000000	147.000000	0.000000	467.102894	138.395498	129.000000	311.000000	0.292619	0.024396	0.229368	0.356254
1607.000000	129.000000	1622.000000	140.000000	0.000000	1614.792793	134.297297	129.000000	111.000000	0.283431	0.018601	0.239382	0.327694
1331.000000	533.000000	1338.000000	544.000000	0.000000	1334.145833	538.145833	533.000000	48.000000	0.193596	0.015839	0.149670	0.230725
556.000000	534.000000	570.000000	547.000000	0.000000	562.755906	540.007874	534.000000	127.000000	0.198456	0.016534	0.145191	0.259689
914.000000	542.000000	930.000000	556.000000	0.000000	921.917197	548.840764	542.000000	157.000000	0.158687	0.014798	0.126813	0.200563
1131.000000	544.000000	1137.000000	550.000000	0.000000	1133.565217	546.652174	544.000000	23.000000	0.176171	0.011256	0.141858	0.203337
1314.000000	544.000000	1331.000000	559.000000	0.000000	1322.106742	551.196629	544.000000	178.000000	0.156188	0.015173	0.116428	0.191569
1577.000000	83.000000	1592.000000	98.000000	0.000000	1583.605882	90.076471	83.000000	170.000000	0.169845	0.013134	0.129665	0.207141
53.000000	88.000000	65.000000	99.000000	0.000000	58.021277	93.436170	88.000000	94.000000	0.185911	0.016739	0.140485	0.223652
1233.000000	98.000000	1254.000000	117.000000	0.000000	1242.826797	107.267974	98.000000	306.000000	0.215283	0.018736	0.174272	0.266829
1394.000000	98.000000	1413.000000	116.000000	0.000000	1403.173913	106.470356	98.000000	253.000000	0.209058	0.018484	0.161605	0.258820
930.000000	99.000000	951.000000	117.000000	0.000000	940.169811	107.339623	99.000000	265.000000	0.212508	0.017522	0.165578	0.274723
1114.000000	100.000000	1138.000000	122.000000	0.000000	1125.339181	110.921053	100.000000	342.000000	0.224818	0.021852	0.173201	0.278745
415.000000	102.000000	435.000000	120.000000	0.000000	424.553435	110.667939	102.000000	262.000000	0.212350	0.018323	0.161926	0.262715
482.000000	113.000000	504.000000	130.000000	0.000000	492.494297	121.288973	113.000000	263.000000	0.240162	0.019605	0.190959	0.296412
8.000000	114.000000	31.000000	134.000000	0.000000	19.321212	123.309091	114.000000	330.000000	0.267484	0.027545	0.200000	0.357888
668.000000	141.000000	695.000000	163.000000	0.000000	681.310185	151.011574	141.000000	432.000000	0.358802	0.032236	0.281806	0.434305
469.000000	145.000000	495.000000	168.000000	0.000000	481.233624	156.242358	145.000000	458.000000	0.366525	0.032513	0.290649	0.443396
370.000000	149.000000	390.000000	166.000000	0.000000	379.307692	157.630769	149.000000	260.000000	0.377483	0.026617	0.315283	0.449192
117.000000	511.000000	145.000000	533.000000	0.000000	130.379167	521.025000	511.000000	480.000000	0.260445	0.028721	0.188188	0.333901
923.000000	516.000000	947.000000	535.000000	0.000000	934.467236	524.923077	516.000000	351.000000	0.234335	0.023231	0.178147	0.289374
349.000000	526.000000	369.000000	542.000000	0.000000	358.755274	533.447257	526.000000	237.000000	0.226706	0.020143	0.176988	0.287110
1780.000000	526.000000	1800.000000	542.000000	0.000000	1789.672414	533.560345	526.000000	232.000000	0.232414	0.022247	0.182788	0.282852
380.000000	530.000000	398.000000	545.000000	0.000000	388.272727	536.625668	530.000000	187.000000	0.216910	0.019959	0.154397	0.274553
19.000000	531.000000	38.000000	548.000000	0.000000	27.952991	538.850427	531.000000	234.000000	0.197498	0.019666	0.138368	0.256948
1642.000000	555.000000	1661.000000	575.000000	0.000000	1651.360902	564.063910	555.000000	266.000000	0.136451	0.015603	0.084687	0.184289
1486.000000	86.000000	1504.000000	101.000000	0.000000	1494.248804	93.282297	86.000000	209.000000	0.174785	0.013731	0.141145	0.217107
144.000000	92.000000	161.000000	109.000000	0.000000	152.327273	99.700000	92.000000	220.000000	0.198149	0.019800	0.143839	0.254585
1794.000000	95.000000	1841.000000	130.000000	0.000000	1815.123443	114.067950	95.000000	883.000000	0.226727	0.031959	0.156026	0.311701
209.000000	96.000000	230.000000	110.000000	0.000000	219.275556	102.742222	96.000000	225.000000	0.199934	0.017381	0.156934	0.245723
1407.000000	99.000000	1426.000000	112.000000	0.000000	1416.076023	104.742690	99.000000	171.000000	0.200387	0.014573	0.165004	0.241094
614.000000	102.000000	640.000000	122.000000	0.000000	626.965333	111.592000	102.000000	375.000000	0.210601	0.018848	0.162374	0.260538
331.000000	105.000000	351.000000	121.000000	0.000000	340.594937	112.362869	105.000000	237.000000	0.220613	0.017891	0.175727	0.269399
267.000000	106.000000	289.000000	124.000000	0.000000	278.062500	114.253676	106.000000	272.000000	0.228674	0.020558	0.182014	0.292368
759.000000	110.000000	772.000000	119.000000	0.000000	764.920000	113.680000	110.000000	75.000000	0.222671	0.013659	0.189344	0.260881
1245.000000	111.000000	1266.000000	125.000000	0.000000	1255.009709	118.203883	111.000000	206.000000	0.243213	0.017795	0.190334	0.299303
431.000000	112.000000	457.000000	131.000000	0.000000	444.304233	121.267196	112.000000	378.000000	0.242315	0.018219	0.197483	0.296610
1389.000000	116.000000	1415.000000	134.000000	0.000000	1401.064417	124.484663	116.000000	326.000000	0.259668	0.021915	0.200840	0.318308
1900.000000	116.000000	1924.000000	132.000000	0.000000	1911.250923	123.638376	116.000000	271.000000	0.270963	0.021154	0.219000	0.325041
1681.000000	117.000000	1704.000000	132.000000	0.000000	1692.041825	123.904943	117.000000	263.000000	0.257066	0.022252	0.205496	0.308608
1989.000000	124.000000	2006.000000	137.000000	0.000000	1996.345070	129.908451	124.000000	142.000000	0.326388	0.022655	0.262416	0.387118
223.000000	145.000000	250.000000	165.000000	0.000000	236.363388	154.426230	145.000000	366.000000	0.377814	0.030374	0.293556	0.450968
133.000000	507.000000	158.000000	525.000000	0.000000	145.428571	515.626140	507.000000	329.000000	0.282189	0.025209	0.225028	0.352606
1150.000000	531.000000	1177.000000	550.000000	0.000000	1163.127273	540.072727	531.000000	385.000000	0.185582	0.019534	0.135733	0.243452
714.000000	539.000000	735.000000	555.000000	0.000000	724.266667	545.879167	539.000000	240.000000	0.178510	0.017816	0.133649	0.223183
1025.000000	540.000000	1047.000000	558.000000	0.000000	1035.562092	548.379085	540.000000	306.000000	0.160629	0.016872	0.106625	0.211978
112.000000	543.000000	130.000000	560.000000	0.000000	120.130653	551.145729	543.000000	199.000000	0.159328	0.016464	0.123830	0.210670
1113.000000	543.000000	1129.000000	555.000000	0.000000	1120.569343	548.598540	543.000000	137.000000	0.162103	0.013006	0.128704	0.194159
1771.000000	545.000000	1791.000000	561.000000	0.000000	1781.039841	552.434263	545.000000	251.000000	0.164099	0.017016	0.122263	0.204451
1727.000000	561.000000	1746.000000	581.000000	0.000000	1736.157088	570.639847	561.000000	261.000000	0.123912	0.014286	0.089464	0.165000
1235.000000	90.000000	1247.000000	101.000000	0.000000	1241.139785	95.193548	90.000000	93.000000	0.183050	0.012502	0.147573	0.212346
1211.000000	94.000000	1228.000000	108.000000	0.000000	1219.380682	100.551136	94.000000	176.000000	0.197575	0.015083	0.158739	0.235841
128.000000	99.000000	143.000000	113.000000	0.000000	135.342657	105.440559	99.000000	143.000000	0.214043	0.019500	0.157116	0.288751
1535.000000	100.000000	1568.000000	127.000000	0.000000	1550.889412	113.244706	100.000000	425.000000	0.225933	0.025454	0.166616	0.289918
1765.000000	100.000000	1783.000000	115.000000	0.000000	1774.020725	106.979275	100.000000	193.000000	0.209931	0.016888	0.169245	0.262331
813.000000	101.000000	831.000000	117.000000	0.000000	821.186916	108.401869	101.000000	214.000000	0.213026	0.016404	0.176014	0.255281
844.000000	104.000000	861.000000	120.000000	0.000000	852.087912	111.615385	104.000000	182.000000	0.222290	0.018427	0.174689	0.270112
663.000000	108.000000	682.000000	125.000000	0.000000	672.141700	115.659919	108.000000	247.000000	0.232694	0.014475	0.181357	0.269422
1687.000000	109.000000	1706.000000	124.000000	0.000000	1696.525822	116.014085	109.000000	213.000000	0.231791	0.018288	0.189189	0.286239
213.000000	112.000000	231.000000	127.000000	0.000000	222.055000	118.950000	112.000000	200.000000	0.249868	0.019930	0.202144	0.300366
1624.000000	115.000000	1644.000000	131.000000	0.000000	1632.816425	121.695652	115.000000	207.000000	0.249700	0.019985	0.201993	0.296485
1481.000000	121.000000	1502.000000	137.000000	0.000000	1491.079498	128.309623	121.000000	239.000000	0.273155	0.021016	0.221840	0.326020
852.000000	134.000000	877.000000	155.000000	0.000000	863.553571	144.048469	134.000000	392.000000	0.344231	0.031281	0.272271	0.412801
397.000000	137.000000	418.000000	155.000000	0.000000	406.718750	145.416667	137.000000	288.000000	0.330662	0.024883	0.274457	0.388347
496.000000	138.000000	538.000000	165.000000	0.000000	517.233512	151.329768	138.000000	561.000000	0.349236	0.036448	0.255254	0.437176
220.000000	144.000000	245.000000	164.000000	0.000000	232.283422	153.735294	144.000000	374.000000	0.377950	0.026481	0.316517	0.461796
371.000000	144.000000	392.000000	159.000000	0.000000	380.985714	150.185714	144.000000	210.000000	0.355642	0.023143	0.304797	0.424420
562.000000	491.000000	588.000000	509.000000	0.000000	574.510264	499.392962	491.000000	341.000000	0.382890	0.029910	0.312059	0.461450
971.000000	510.000000	995.000000	528.000000	0.000000	982.962382	518.429467	510.000000	319.000000	0.260293	0.024315	0.202910	0.326607
367.000000	514.000000	385.000000	529.000000	0.000000	375.127168	521.289017	514.000000	173.000000	0.273639	0.021933	0.230673	0.335971
390.000000	517.000000	414.000000	536.000000	0.000000	401.469914	525.882521	517.000000	349.000000	0.255828	0.025533	0.186359	0.314268
902.000000	520.000000	926.000000	538.000000	0.000000	913.444805	528.282468	520.000000	308.000000	0.224550	0.021746	0.170940	0.277193
19.000000	521.000000	40.000000	539.000000	0.000000	30.050000	529.207692	521.000000	260.000000	0.233227	0.024118	0.164348	0.296114
45.000000	525.000000	66.000000	543.000000	0.000000	55.405694	533.508897	525.000000	281.000000	0.215536	0.022554	0.159037	0.287997
1214.000000	525.000000	1236.000000	544.000000	0.000000	1225.188119	533.689769	525.000000	303.000000	0.208725	0.021641	0.156576	0.277201
791.000000	526.000000	812.000000	543.000000	0.000000	801.513308	534.110266	526.000000	263.000000	0.219888	0.025004	0.167036	0.291803
1168.000000	541.000000	1187.000000	556.000000	0.000000	1177.095455	548.000000	541.000000	220.000000	0.164742	0.014265	0.125144	0.204334
1093.000000	550.000000	1109.000000	563.000000	0.000000	1100.640625	555.054687	550.000000	128.000000	0.141642	0.013324	0.108364	0.178310
2027.000000	68.000000	2044.000000	84.000000	0.000000	2034.964467	75.416244	68.000000	197.000000	0.180338	0.015323	0.137453	0.231738
669.000000	79.000000	688.000000	97.000000	0.000000	677.890295	87.063291	79.000000	237.000000	0.163330	0.013374	0.123861	0.213274
1955.000000	79.000000	1974.000000	96.000000	0.000000	1964.277778	87.250000	79.000000	216.000000	0.182352	0.016232	0.143564	0.232471
171.000000	87.000000	180.000000	97.000000	0.000000	175.297872	92.297872	87.000000	47.000000	0.179403	0.013115	0.145544	0.216473
713.000000	93.000000	730.000000	107.000000	0.000000	720.825581	99.581395	93.000000	172.000000	0.188511	0.015788	0.139244	0.230851
876.000000	93.000000	896.000000	110.000000	0.000000	885.750000	100.594262	93.000000	244.000000	0.191154	0.015935	0.145306	0.227766
1094.000000	93.000000	1133.000000	142.000000	0.000000	1114.584392	116.921053	93.000000	1102.000000	0.244120	0.047068	0.147397	0.382216
1621.000000	97.000000	1641.000000	115.000000	0.000000	1630.353414	105.088353	97.000000	249.000000	0.204770	0.018306	0.161529	0.252222
503.000000	102.000000	522.000000	116.000000	0.000000	512.083799	108.837989	102.000000	179.000000	0.205392	0.015112	0.168331	0.244483
334.000000	103.000000	355.000000	120.000000	0.000000	344.292490	110.750988	103.000000	253.000000	0.220769	0.017501	0.175009	0.267967
1928.000000	105.000000	1952.000000	123.000000	0.000000	1939.258258	113.435435	105.000000	333.000000	0.249519	0.020622	0.193159	0.302510
1141.000000	111.000000	1167.000000	129.000000	0.000000	1153.428152	119.390029	111.000000	341.000000	0.249777	0.020595	0.196894	0.301104
1266.000000	115.000000	1295.000000	135.000000	0.000000	1280.520095	124.047281	115.000000	423.000000	0.268508	0.023759	0.210049	0.326004
985.000000	116.000000	1012.000000	134.000000	0.000000	998.130194	125.321330	116.000000	361.000000	0.261808	0.022962	0.208450	0.325441
1623.000000	116.000000	1653.000000	138.000000	0.000000	1637.225549	126.363273	116.000000	501.000000	0.265811	0.024523	0.195005	0.329765
771.000000	118.000000	797.000000	135.000000	0.000000	784.059829	126.085470	118.000000	351.000000	0.269803	0.020752	0.217481	0.314896
107.000000	523.000000	129.000000	538.000000	0.000000	117.675105	529.831224	523.000000	237.000000	0.226325	0.019256	0.176904	0.278674
1127.000000	529.000000	1153.000000	550.000000	0.000000	1139.573265	538.575835	529.000000	389.000000	0.190889	0.021726	0.139319	0.250207
1570.000000	542.000000	1589.000000	557.000000	0.000000	1578.985577	549.389423	542.000000	208.000000	0.172765	0.016739	0.129506	0.220832
2039.000000	76.000000	2047.000000	86.000000	0.000000	2041.957447	80.765957	76.000000	47.000000	0.194567	0.014902	0.162003	0.231994
293.000000	86.000000	306.000000	98.000000	0.000000	298.793814	91.288660	86.000000	97.000000	0.170461	0.012859	0.135676	0.219051
1745.000000	92.000000	1760.000000	107.000000	0.000000	1752.307692	98.639053	92.000000	169.000000	0.189033	0.017336	0.151293	0.235202
784.000000	94.000000	802.000000	109.000000	0.000000	792.631313	101.085859	94.000000	198.000000	0.188656	0.013907	0.153132	0.238589
1130.000000	98.000000	1151.000000	116.000000	0.000000	1140.028986	106.173913	98.000000	276.000000	0.210379	0.018685	0.165138	0.266296
348.000000	99.000000	363.000000	112.000000	0.000000	355.330435	104.373913	99.000000	115.000000	0.197931	0.014269	0.163209	0.248559
1886.000000	102.000000	1902.000000	116.000000	0.000000	1893.111842	109.230263	102.000000	152.000000	0.221470	0.016754	0.179847	0.265076
570.000000	103.000000	592.000000	121.000000	0.000000	580.702797	111.307692	103.000000	286.000000	0.211549	0.020541	0.164304	0.259395
1822.000000	106.000000	1839.000000	122.000000	0.000000	1830.461111	114.272222	106.000000	180.000000	0.229930	0.018652	0.168209	0.274711
722.000000	107.000000	737.000000	120.000000	0.000000	729.200000	113.372414	107.000000	145.000000	0.216115	0.014678	0.174375	0.256943
1451.000000	109.000000	1470.000000	123.000000	0.000000	1460.288557	115.243781	109.000000	201.000000	0.228765	0.016361	0.190490	0.284823
1684.000000	117.000000	1710.000000	138.000000	0.000000	1696.713580	127.387654	117.000000	405.000000	0.261922	0.022911	0.193075	0.324390
343.000000	151.000000	368.000000	173.000000	0.000000	354.703614	161.269880	151.000000	415.000000	0.391463	0.032600	0.312751	0.479908
593.000000	155.000000	612.000000	172.000000	0.000000	602.161905	162.528571	155.000000	210.000000	0.395452	0.028853	0.338498	0.473339
91.000000	510.000000	116.000000	528.000000	0.000000	103.716667	518.256667	510.000000	300.000000	0.265714	0.021552	0.209704	0.327262
216.000000	517.000000	234.000000	533.000000	0.000000	224.242718	524.883495	517.000000	206.000000	0.247881	0.020318	0.200303	0.312076
582.000000	519.000000	607.000000	539.000000	0.000000	594.322165	528.543814	519.000000	388.000000	0.244403	0.027034	0.180518	0.312389
246.000000	520.000000	273.000000	541.000000	0.000000	258.990971	530.079007	520.000000	443.000000	0.236985	0.023866	0.171137	0.304836
405.000000	521.000000	425.000000	539.000000	0.000000	414.450000	529.553846	521.000000	260.000000	0.239508	0.023805	0.174250	0.301928
672.000000	548.000000	690.000000	565.000000	0.000000	680.506849	555.424658	548.000000	219.000000	0.155054	0.016270	0.113424	0.193548
1379.000000	557.000000	1389.000000	566.000000	0.000000	1384.015873	561.317460	557.000000	63.000000	0.136339	0.010989	0.110975	0.165816
2006.000000	79.000000	2021.000000	93.000000	0.000000	2012.601307	85.535948	79.000000	153.000000	0.194842	0.015304	0.146662	0.239092
655.000000	90.000000	672.000000	105.000000	0.000000	662.894737	96.784211	90.000000	190.000000	0.184427	0.014414	0.144814	0.219728
1981.000000	91.000000	2002.000000	107.000000	0.000000	1990.429224	98.547945	91.000000	219.000000	0.224334	0.022173	0.176144	0.285763
1870.000000	92.000000	1887.000000	106.000000	0.000000	1877.560241	98.379518	92.000000	166.000000	0.196979	0.015866	0.159934	0.242091
1667.000000	93.000000	1683.000000	106.000000	0.000000	1675.157534	98.952055	93.000000	146.000000	0.190995	0.013932	0.160697	0.225887
773.000000	100.000000	805.000000	135.000000	0.000000	789.285039	117.925984	100.000000	635.000000	0.241736	0.034560	0.170667	0.323544
1339.000000	100.000000	1361.000000	117.000000	0.000000	1349.890110	108.047619	100.000000	273.000000	0.216393	0.018414	0.165021	0.260100
547.000000	101.000000	568.000000	117.000000	0.000000	556.699153	108.631356	101.000000	236.000000	0.210763	0.016561	0.166764	0.249433
699.000000	104.000000	722.000000	122.000000	0.000000	709.950000	112.509375	104.000000	320.000000	0.223182	0.018850	0.174412	0.273182
1079.000000	105.000000	1098.000000	118.000000	0.000000	1088.204082	111.209184	105.000000	196.000000	0.226439	0.016872	0.187402	0.278448
465.000000	106.000000	512.000000	139.000000	0.000000	489.034483	121.826474	106.000000	899.000000	0.251376	0.032623	0.169527	0.347025
1300.000000	106.000000	1327.000000	126.000000	0.000000	1312.840855	115.631829	106.000000	421.000000	0.245207	0.024649	0.176912	0.307818
1585.000000	106.000000	1603.000000	122.000000	0.000000	1593.704433	113.871921	106.000000	203.000000	0.228389	0.017662	0.184498	0.278193
1881.000000	106.000000	1903.000000	123.000000	0.000000	1891.633700	114.410256	106.000000	273.000000	0.244297	0.020065	0.199055	0.292384
221.000000	108.000000	241.000000	123.000000	0.000000	230.546341	114.770732	108.000000	205.000000	0.242994	0.018720	0.184159	0.301718
1008.000000	109.000000	1031.000000	126.000000	0.000000	1018.641115	117.059233	109.000000	287.000000	0.243232	0.020654	0.189972	0.297138
1442.000000	109.000000	1472.000000	130.000000	0.000000	1456.482353	119.070588	109.000000	340.000000	0.247209	0.022712	0.191753	0.317397
1150.000000	111.000000	1173.000000	129.000000	0.000000	1160.703072	119.989761	111.000000	293.000000	0.255390	0.020684	0.193609	0.312140
1616.000000	112.000000	1637.000000	129.000000	0.000000	1626.181818	119.814394	112.000000	264.000000	0.253981	0.023701	0.190000	0.313919
